name,score,title,place,date,verified purch,text,upvotes 
Lee,5.0 out of 5 stars,Worth every penny and more,the United States ,November 10 2020,Verified Purchase,  I have zero complaints about this console and if you like the Xbox one x then you will absolutely love this Xbox. It is quieter and runs cooler while also being far more powerful. It runs games incredibly smooth so if you are thinking about getting one then I fully recommend it.,4 people found this helpful
Mandie,5.0 out of 5 stars,Well worth it!,the United States ,November 27 2020,Verified Purchase,"  Coming from the Xbox One X I have personally noticed a giant different in smoothness and image quality with Gears 5. I played in awe the entire way through the game on the Series X. It’s a beautiful machine that performs well, and it has surpassed all of my expectations. Assassins Creed Valhalla was the game that really impressed me the most on performance mode. Any worries about no true next gen games went right out the window after playing this game. All games load super fast and it is fantastic. I’m used to loading a game, picking my phone, up and scrolling through social media, etc. With the Series X a game will load so fast that by the time I pick my phone up and open an app that I put it down right away, because I’m in the game already. Each game differs in loading time but boy this machine is fast. Quick Resume works well on older games, and another added bonus. The 4K player plays my movies and they look and sound beautiful as well. It’s also silent to my ears and it lives up to its hype. This was also a preorder and Amazon delivered on launch day and even early in the day as well.",0 people found this helpful
Nolan J.,3.0 out of 5 stars,Why,the United States ,November 11 2020,Verified Purchase,  Consol works nice controller that came with it is giving a whole lot of feedback everyone sounds like poop and I sound like poop and I'm using an expensive headset that works fine on everything else including the Xbox one but for some reason it makes me sound like a robot on the series x,3 people found this helpful
TJ,5.0 out of 5 stars,Team Xbox Delivers on the Series X,the United States ,November 11 2020,Verified Purchase,"  Shipping and Delivery: My Series X came on launch day as promised. The main box was in a brown padded shipping box. Shout out for that to Amazon. It gives me faith in their shipping process, and with their shipping partner. In my case it was UPS. My personal experience anyways.The Gaming Experience: As for the console, it’s a real monster. It’s like upgrading your PC after 7 years. An instant feeling of power, speed snd graphical output. So yes, you will notice the difference in power, big time, going from the Xbox One to the Series X especially. It’s quick and snappy. The SSD delivers, giving an instant boot up and extremely quick loading times in titles across the generations, whether it’s from 5 years ago or this week. This holds true especially in Series X|S optimized games. I decided to break it in with two games AC: Valhalla and Doom Eternal. It’s as promised. Richer, more dynamic worlds. Fluid frame rates. I couldn’t praise it enough. Ever want to know what a game feels like on a top of the line gaming PC but through the console experience? Series X will deliver on that. I couldn’t be more pleased.The Build: Again, Team Xbox delivered. A solid 14 pounds. So no small console. But it’s top notch in build quality. Heavy, sturdy and striking. I personally believe it’s the finest looking piece of tech in my house. It keeps asking for me to appreciate it as it sits silently in the corner, and each time I turn my head to give it that appreciation. The Series X looks like the premium 500 dollar device it is marked as. Hands down.",One person found this helpful
Rodney Peterson,5.0 out of 5 stars,Next-Gen Done and Begun Right,the United States ,November 27 2020,Verified Purchase,"  Back in 2013, both Microsoft and Sony launched the Xbox One and PlayStation 4 (respectively). Compared to the generation prior (Xbox 360 and PS3) and how those compared to current PC's of the day, the seventh console generation did not start well. From false promises from Mark Cerny about the PS4 hitting 1080p and 60FPS for every game, to Microsoft's loss of focus on gaming... couple that with the less than impressive comparison to PC's, and you would find the apology for sale a few years later with the PS4 Pro and Xbox One X. Those were what we should have gotten to kick of a generation.Now here we are in 2020. The only downside has been acquiring one of the consoles and the lack of supply due to COVID-19. The Xbox Series X (seriously, Microsoft needs to do something about the naming) is a great offering with great value tucked away inside of the Xbox service.Without getting deep into the technical specs, I will highlight some key differences between the Series X and the One X. The SSD is first. Fast load times across the board for games and the system itself. The 1TB is not what you get in full, but it is not an issue if you keep a small catalogue of installed games. Currently with 6 games installed (AC: Valhalla, Destiny 2 ((all expansions)), GTA V, Red Dead Redemption 2 and Watch Dogs Legion), i am sitting at 357.5GB of free space. The frame rates are great with the ability to keep a steady 60FPS and achieve up to 120FPS. 4K is glorious with HDR. The Ray Tracing that some games have is a really nice touch, but unless you stop to smell the roses (or in this case the, wander up and stare at them), it doesn't jump out at you.Otherwise the console is impressive. Not a single sound has come from the machine in my few hours (extended this evening) of play time. The start up speed is incredibly fast and this is both from a fresh boot, to the low-power mode, to the unplugging method. Quick Resume is something to appreciate as well. Being able to have a handful of games running at once is a nice feature especially if you are one who has game ADD, or want to hop back into a single-player game after having a multiplayer session with friends.The new controller is built on the old saying, ""If it ain't broke, don't fix it."" While Sony went with a new design and functionality for the PS5 with the DuelSense controller (seriously the haptic feedback is a cool addition, but I have a weird feeling it will fade out at some point), I can't help but feel Microsoft kinda missed a chance with the Series X controller, by not adding a similar feature. However, the controller feels lighter than the last, that could be due to the fact I am using batteries instead of a play and charge kit. It feels also, slightly slimmer all around, but the shape is still ergonomically pleasing for any hand to hold. I don't mind the absence of an internal battery pack. I find that the play and charge is a nice option, and that with batteries you never have to worry about being plugged in. The jump to USB type C is nice as well, as most of the devices I own use that port exclusively. Added on to the controller's body is a texture around the back of the hand grips and the tops of the triggers. My grip feels more stable and connected. Also, the addition of a share button is nice for two reasons. First it is a great way to capture what you want without sacrificing gameplay or being vulnerable in a multiplayer title. And 2, it allows for screenshots to now be captured that when being taken by hitting the Guide button, would sometimes cause elements to disappear.As for the value tucked away that I mentioned, that comes thanks to Game Pass. A service I was not fully sold on when it was announced, but as time went on, I became interested and am now a member. And now with them (Microsoft) partnering with EA to bring EA Access to game pass, it makes me wonder what the future holds.",One person found this helpful
Jesse W.,5.0 out of 5 stars,It's a great console,the United States ,November 16 2020,Verified Purchase,"  I noticed the two reviews for this console are people that were upset that they didn't get one. Hopefully Amazon will remove these. I have purchased the Series X, and am very happy with what I got. The loading times are great, the games look and play great, and the console is super quiet. If you have Game Pass, you can't go wrong with this purchase, and if you don't, you should get Game Pass. It really is a great console, and I can't wait to see what games will be coming out for it in the future.",One person found this helpful
Juan,5.0 out of 5 stars,Operates really smooth with beautiful graphics!,the United States ,November 10 2020,Verified Purchase,"  This console is so powerful it feels so nice, glad i bought a 4K TV to enjoy it even more!",5 people found this helpful
Jay Gonzalez,5.0 out of 5 stars,"""Xbox and Microsoft did an amazing job with this console in every way."" 10 out of 10",the United States ,November 17 2020,Verified Purchase,"  It is an amazing console... I find it ridiculous how some of the negative reviews are based on no exclusives at launch. Like didn't they know that before pre ordering?The fact that I still haven't played many titles due to my busy life, there are so may games I can play off the bat on day one with this console. The fact that every game I played on the Series X runs so fast with loading time, and higher and steadier frame rates impresses me. Definitely a great upgrade from my Xbox One X to the Series X.I was able to simply use the 2 hard drives I had on the One X to the Series X with no problem, but if I want to play a game where I would want the Series X to take advantage of speed and performance, I would have it in the Series X's Internal drive, or in the SSD Seagate 1TB that goes behind the console.$500 for what it includes on the specs alone is a heck of a deal.5/5 No doubt. Xbox and Microsoft did an amazing job witwith this console in every way.",0 people found this helpful
Ron O.,5.0 out of 5 stars,"Older games look great, running 4k at 60fps",the United States ,November 11 2020,Verified Purchase,"  Set up was a pain with a Gmail account for my Xbox account..but after that everything is great! 1tb fills up fast though! Forza Horizon 4 looks great, but can't wait to see cyberpunk on this!! The green showing from the top is just colored plastic, not a light (which I was concerned about)",2 people found this helpful
MrSavoie2U,4.0 out of 5 stars,Best Xbox console to date however...,the United States ,December 12 2020,Verified Purchase,"  This is above and beyond the best Xbox console to date, however there are system updates still needed to improve the overall performance in games. Due to the fact that Microsoft waited for AMD to finalize the RDNA 2 feature set so the Series consoles could have the entire feature set, the system is behind in terms of max performance capabilities. Once these system updates roll out and the system fully utilizes the full RDNA 2 feature set and games are taking full advantage of them, we should see the full potential of the console. Early on there seems to be some slight performance issues with the cross gen titles at least. Still very happy with Xbox and the direction it's going as a gaming platform.",0 people found this helpful
Jesse,5.0 out of 5 stars,Xbox Series X is amazing!,the United States ,November 14 2020,Verified Purchase,  Xbox Series X is everything I hope and dreamed it would be! The first game I played on it was Assassin's Creed:Valhalla! It looks absolutely amazing! 4k resolution at 60 frames per second! Load times are extremely quick thanks to the custom SSD Harddrive. The new Controller is pretty awesome too. It has new grips on the back of the controller and also on the triggers. There is also a new share button on it that allows you to take screenshots of the games you are playing. If you hold the button down it records a game clip. Xbox Game Pass Ultimate is really awesome with Xbox Series X. Xbox Game Pass Ultimate now includes EA play at no additional cost. EA Play contains over 70 games. I highly recommend getting an Xbox Series X if you want to experience true next gen gaming!,One person found this helpful
Berty Martinez,4.0 out of 5 stars,Next gen gaming,the United States ,December 2 2020,Verified Purchase,"  Have had it for 2 weeks now. Gotta say that it's a pretty cool console. If you have an XONE or OneX you'll feel familiar with the ui since it's basically the same. Now there aren't that many games that scream Next gen yet. Though the upgrades for series x/s optimized games are very cool with more incoming. As it stands, besides things like quick resume(which has it's few issues like not working 100% of the time), faster loading times, this gen is barely starting. So don't fret if you haven't been able to get one yet. Another point with these new consoles (ps5 included) is that in order to play at 4k 120 frames per second you need a tv that has hdmi 2.1. I went with an LG un 65nano85una. Awesome tv and not as pricey as oleds.",One person found this helpful
Destiny martinez,3.0 out of 5 stars,...,the United States ,November 20 2020,Verified Purchase,"  Super excited after waiting, I finally got it today! Maybe 2 to 3 hours of play it shut off on me completely with no warning! I was in the middle of a call of duty game and it just gave out! I turn it on again and sure enough it shut off on me an hour into my game play!",3 people found this helpful
HiTechKoolAid,5.0 out of 5 stars,Loading times were worth the upgrade.,the United States ,November 26 2020,Verified Purchase,"  I know most people will say there is no reason to upgrade at this time due to no exclusive content, but the loading times alone were worth it.  Borderlands 3 loading times are like 4 times faster.  Game loads in around 1 minute compared to 5 and fast travels are around 13 seconds compared to 1 minute.  Think of how much time people wasted farming on the Xbox One due to those horrendous loading times.  As they say ""Time is Money"" and this system will definitely save you time so you can do other things instead of wasting it on loading screens.",One person found this helpful
james,3.0 out of 5 stars,Crashes when Playing,the United States ,November 28 2020,Verified Purchase,"  I bought this console for the next gens games but every time I try to play a next gen game my console turns off after 30 mins of playing. This only happens to next gen games. I paid good money for this Console and I expected great things, come on Microsoft smh. The game runs smoothly before the console turns off. Everything else works really good no overheating or anything.",3 people found this helpful
kdont,5.0 out of 5 stars,"Great system, good build quality, fast load times",the United States ,November 25 2020,Verified Purchase,"  Great Xbox and a seemingly good upgrade from the Xbox One. Build quality seems nice and durable. The footprint of the device is much different than the older versions, to be standing vertically instead of horizontally.Load times are blazing fast. I've been playing Gears Tactics on game pass lately and the load times are dropped by more than half. Don't know if I've tapped into the usefulness of my HDMI 2.1 TV but games look excellent on my Sony X90CH 65"" TV.Overall a worthy upgrade from the previous gen. I'm pretty excited to see how long this device will last me",0 people found this helpful
Vinod,5.0 out of 5 stars,Amazing System,the United States ,November 16 2020,Verified Purchase,"  I've never been so blown away by a console before, this system truly delivers on what Microsoft promised. Although there aren't many games that can truly take advantage of the hardware performance the series x offers, the games that are x/s enhanced are otherworldly. Silky smooth 4k HDR at 120fps is gorgeous and I'll never go back. And it's soooooo quiet! Quick resume and transfer speeds from/to the seagate drive are a game changer. I transferred 100 Gb in 3 minutes. Crazy! I'm so happy with this console and can't wait for the next generation of gaming!",2 people found this helpful
jpot,4.0 out of 5 stars,Great so far,the United States ,December 7 2020,Verified Purchase,  Exclusives aren’t there yet but the game pass ultimate subscription is a great value as had different games to try out.  Loading is a lot quicker too.My only complaint would be the guide is exactly the same and the controller feels identical which sucks as it doesn’t feel like a next gen but a refresh.  Wish they would have revamped both like sony did,One person found this helpful
Andrew,5.0 out of 5 stars,Incredible value for what you get,the United States ,November 19 2020,Verified Purchase,"  I am a PC gamer but when the Series X was announced I was going to pre-order.Console is great, well made and looks cool.Gameplay is honestly amazing at 4K. Some games run just as well if not better than my gaming rig PC, and I have a pretty solid PC.The controller is great and improved over an already really good controller design. The reach is much further than the gen 2 Xbox one controllers and the share button is great.I highly recommend this system to anyone. Having Gamepass ultimate with EA games included is an unreal value.",0 people found this helpful
Kolby,5.0 out of 5 stars,Sexy Gaming Console!,the United States ,January 27 2021,Verified Purchase,"  I've had this console for 3 months now and it is awesome. I can load large games like Forza Horizon 4 and Vahalla in 5-7 seconds. Plus, the quick resume is crazy impressive. For example, I started Halo MCC after 2 WEEKS of not playing it and it picked up in a campaign mission right where I left off!!! The console is very quiet. Graphics are super sexy, I highly recommend getting a TV that can take advantage of the 4K at 120fps. The new controller is comfortable with a better texture grip and d-pad. Overall, this is the best gaming console ever built. The Microsoft UI is streamlined and super user friendly as well.",0 people found this helpful
LJ,4.0 out of 5 stars,A minor improvement over the Xbox One X,the United States ,December 4 2020,Verified Purchase,  Xbox has finally perfected building a great console now it needs to work on getting some games out for that great console. If you have an xbox one x I would highly recommend waiting until they start releasing more games as there just isnt enough to play for next gen games that justify paying $500+. No complaints with the hardware though.,One person found this helpful
danny james franco,5.0 out of 5 stars,Excellent!,the United States ,January 18 2021,Verified Purchase,  So I upgraded from the XBOX one X and I wasn't expecting much from the series X when I got but I was proven wrong. Games look waayy better especially with some games getting Auto HDR. Games also load faster when you transfer them to the internal drive same speeds fast of you use the series X expansion card. The main menu is still the same just more snappier same applies to the xbox store so that's good. Quick resume was a feature I was like ehh sounds good but whatever and I actually use it quiet often then I thought I would. My down side to it is that their isn't any new xbox game yet. If you have an OG xbox upgrade to this when you can and you will be amazed.,0 people found this helpful
J,1.0 out of 5 stars,Unit won't power on after a month of use MS refuses to fix it,the United States ,January 7 2021,Verified Purchase,  System just bricked itself after a month of light use.  It won't even power on and Microsoft refuses to fix it.  I'm betting Sony does not treat their customers this way.,2 people found this helpful
pitchaj,5.0 out of 5 stars,Xbox is the best box,the United States ,November 15 2020,Verified Purchase,"  Xbox series x is the real deal. Fast load times. 60 frames per second on games like assassin's creed valhalla. The new controller is really nice, a bigger improvement than people think. Tons of games to play on gamepass. Setting it up is seamless. The series x console runs whisper quiet. Next generation is here and xbox is better than ever.",One person found this helpful
Constance,5.0 out of 5 stars,Simply awesome,the United States ,November 19 2020,Verified Purchase,"  Got this as a gift for myself.  Jumped on the pre order when it was first offered.  Love it so far.Awesome piece of tech.  Fantastic looking game system.  Comes packaged in a luxurious box.  The unboxing was amazing.So far the system runs fantastic.  Its so silent, you can't tell its on.  I've played a ton of older games and the backwards compatibility is second to none.  I've also played a few new games and they look and run very solid.Now we just need more games!",0 people found this helpful
james landess,2.0 out of 5 stars,From Xbox One to next gen?,the United States ,November 16 2020,Verified Purchase,"  Loads faster and looks a tiny bit better. Next Gen? Not at this point. My review remains the same almost 2 months later. You're buying an upgraded Xbox One! Thanks for the ""Next Generation Console"".",3 people found this helpful
Boujee B,5.0 out of 5 stars,"Fast loading times, smooth gameplay, snappy menus make this the best console to date",the United States ,November 10 2020,Verified Purchase,"  Exceptional hardware. Loading times and smoother gameplay/graphics are the winners here. Same UI you're used to and snappy menus. Quick Resume is a great and old games look better than before. Game pass is the killer app so far. If microsoft can bring the exclusives in 2021, it's a home run for Xbox.",One person found this helpful
Schyler Bisson,5.0 out of 5 stars,"The product is the most powerful, and very fast.",the United States ,November 11 2020,Verified Purchase,"  The product is top notch. I am able to use all my Xbox One accessories on it. The load times are very fast. The system itself is very quiet. The step up from my previous Xbox is amazing. I highly recommend this product. The quality is amazing with 4K up to 120FPS (my tv is capped at 4K and 60 FPS, until I buy a 120hz tv/monitor). In person the console looks very sleek as well. I could go on for a while, it is everything you want in a console and more.",2 people found this helpful
Amazon Customer,5.0 out of 5 stars,Next Gen is in.,the United States ,December 6 2020,Verified Purchase,  Preordered September 22nd. Received package on launch day.This console is amazing. You’ve never experienced load times as fast as the Series X on any other console. The 4K HDR at 120hz is insane.The games can only get better from here. I’ve had no problem with my Xbox and highly praise it.Don’t buy from the scalpers. Be patient. Buy it at MSRP.,2 people found this helpful
Dr.P,5.0 out of 5 stars,"Fast, no bugs, works well",the United States ,December 10 2020,Verified Purchase,"  Very fast loading times, excellent graphics, no software bugs that I can tell, which along with the fantastic value of Gamepass Ultimate is what sets it apart from the PS5 for me. The PS5 crashes sometimes and the new PS5 menu isn't as good as the old one. In contrast, the Xbox menu is unchanged overall and just works well. It's auto-resume feature is fantastic. It is also completely silent. I put decals on mine to give the black brick a little personality.",0 people found this helpful
Dustin Raphael,4.0 out of 5 stars,A day late and a screw loose,the United States ,November 12 2020,Verified Purchase,"  I was supposed to get this on launch day but for some reason it stayed around in Georgia for 24 hours. I got it on the 11 and I noticed that a screw was loose. Not a little screw either but a big one. Doesn't even seem like the kind of screw that would even be used in the console. I wedged it into a corner because I didn't have any tools on me that could pull it out and then I tried the system out to see if it would run. I had it running for over 7 hours with no issues.  I have something that can pull the screw out at work and I will bring that to home with me to remove the screw. I saw a few reports of the screws falling out of other people's series x but the screws I've seen don't look like the one I have. Just wanted to mention this incase Microsoft, Amazon, or a potential customer is looking at reviews. I'm going to keep the system but if it dies on me after the return window closes I will forever curse the name Microsoft and the year 2020.",0 people found this helpful
Kenny,5.0 out of 5 stars,Huge jump from last generation. Do not listen to negative reviews (trolls/fanboys),the United States ,November 13 2020,Verified Purchase,"  Let me tell you the graphics, colors and FPS is greatly noticeable. I came from a PS4 and could not get a PS5. Anyone who writes a review that says it is not a huge jump must be a fanboy for PS or has a high end PC. This console is amazing at playing backwards compatible games and the FPS is highly noticeable. Every game looks stunning in 4k and the colors pop out more than before. If you have an Xbox one you will love this console. If you are like me you may need to buy new games in a different environment. Do not hate on any console, only buy what you want and not the opposite of what is being hated on.",0 people found this helpful
Altoh khadka,5.0 out of 5 stars,AMAZON is the best,the United States ,January 25 2021,Verified Purchase,"  I been hunting for these xbox for almost 4 months now . Sleepless night , countless try , countless store visits , filled . Amazon made my life much better . Process of buying this product was very easy and fast . Shipping was very fast as well.Xbox itself is a the best ever , xbox taken over I think with this console . The packing to its design I love it all.I am on my 4th week I think and already have over 100+ hours into it and I love every moment ..Respond time is great , is fastest ever , processing is awesome . Would recommend this to anyone ......",One person found this helpful
Amazon Customer,4.0 out of 5 stars,Beautiful Console,the United States ,December 9 2020,Verified Purchase,  The thing I love most about it is the design. It did an amazing job compared to the PS5. Not to mention it's better sized. It is so architectural and minimalist. Mad brutalism/Kaaba vibes. The controller could have been designed better tho. Still has the primary colored buttons which takes away from the black-on-black aesthetic.,One person found this helpful
Kindle Customer,5.0 out of 5 stars,"Fast, faster. Speed of light.",the United States ,December 20 2020,Verified Purchase,"  I lucked out and saw an article on the web that Amazon had a limited number of Xbox x Series. I went to Amazon and wow, it was still not sold out. It did about an hour later when I checked. So I lucked out. But the machine is amazing. That is not hyperbole. Borderlands 3 took close to 4-5 minutes opening on my Xbox One X. This machine takes about 10 seconds! from opening the game to playing. The games themselves run as smooth as butter no lag and stuttering on multiplayer games. Love it.",0 people found this helpful
SGT_GAMER,5.0 out of 5 stars,What an upgrade to gaming in 2020!,the United States ,November 27 2020,Verified Purchase,  The most powerful console just got upgraded again to the new most powerful console in my house thanks to this beast of a tower of power. It starts up so quick and older games work even better right out of the box with no updates needed. The Quick Resume feature is probably the most ground breaking thing in gaming not being talked about to this point. It will be even bigger of a story next year and thereafter!,0 people found this helpful
Jason ,4.0 out of 5 stars,This was a more than interesting experience,the United States ,December 14 2020,Verified Purchase,"  This is not necessarily Amazon's fault but this was the absolute worst ordering experience of all time... This whole experience was a whole lot of ups and downs but I finally got it and it's supposed to come in today... when I finally got it, I felt as if I was charlie getting the golden ticket in charlie and the chocolate factory. In total, I will make an update when my child opens the present for Christmas and if everything is in good condition. Thank you to everyone for believing in me and I hope you can get your hands on one too.UPDATE: It is now SUPPOSEDLY running late but it says it was shipped to a facility that is about an hour away from me... I will give another update tomorrow.UPDATE: I FINALLY RECEIVED THE CONSOLE AND IT LOOKS STUNNING IN THE BOX...",0 people found this helpful
Kristen Scarbrough,5.0 out of 5 stars,Lives up to expectations,the United States ,November 30 2020,Verified Purchase,"  FINALLY! I made this preorder on September 22nd and was delayed, pushed back, and finally it shipped! This took way too long but I finally got my hands on it. I’m very happy, but boy was this a hot mess. The setup was super easy and installations are much faster. One happy gamer!",One person found this helpful
Sarah E,5.0 out of 5 stars,I love it,the United States ,January 2 2021,Verified Purchase,"  The package was damaged, but Xbox did a great job at protecting their item. I use it everyday and the processing and graphics are awesome. The SSD drive allows for fast loading times. It’s truly a great system",One person found this helpful
Amber,5.0 out of 5 stars,Amazing,the United States ,November 10 2020,Verified Purchase,"  Amazing piece of hardware,really beyond the Xbox One X,for those who are waiting trust me it’ll be worth it,make sure to have the right TV ready ",3 people found this helpful
RM60,5.0 out of 5 stars,Most powerful system on the planet!,the United States ,November 23 2020,Verified Purchase,"  Amazing system! Way better than PS5 in every way. Solid, reliable, fast and powerful. Love the new controller and I'm looking forward to the elite 3 with this design. Hopefully it will be cheaper than the 2.",One person found this helpful
Chris Rodriguez,5.0 out of 5 stars,Best most powerful console,the United States ,November 10 2020,Verified Purchase,  This Xbox Series X is a POWERHOUSE. It easily handles games in 4K while holding steady frame rates.,3 people found this helpful
Ridge  Tawdrous,4.0 out of 5 stars,Amazing for an Xbox but has some minor kinks to fix,the United States ,November 14 2020,Verified Purchase,"  I liked that this came on time, unlike another order I had from Amazon. It was an early Christmas gift for a friend and he honestly loved it, the resolution is really high and you can tell there was a nice amount of work done and considering I have the Xbox one s, I can especially tell the difference. However, I do not like the shape nor the price, for a 560 price tag you would expect something extra like a second controller or, who knows a headset or something, but nothing. The packaging was kinda nifty tho where it wasn’t a traditional Xbox box. I also did not like the way it was super vertical so I can’t really find a good spot to fit it now without blocking the screen or put it on the floor and hope no one topples it’s over :/",0 people found this helpful
Beard,5.0 out of 5 stars,Best Xbox Yet,the United States ,December 12 2020,Verified Purchase,"  Best xbox yet. Ignore the haters who can't get one. Everything loads insanely fast and the quick resume feature is amazing. Games just waiting in the background to resume. No wait times after it's loaded. Saves so much time and that's something you have less and less of as you get older and have kids. If you can find one, buy it!",0 people found this helpful
James,1.0 out of 5 stars,Defective Controller,the United States ,November 27 2020,Verified Purchase,  The xbox series x is a great system but my controller is defective when plugged into a headset my xbox friends say it creates a static sound. I tested my old controllers and have no issues. It only happens on this “new” controller. It already has joystick drift too. Wish I could be sent a replacement.,2 people found this helpful
Amazon Customer,5.0 out of 5 stars,Next gen is here!,the United States ,December 1 2020,Verified Purchase,"  The console runs games great and loading times are way quicker than before. Its quiet but does take up a bit of space. Also, its way heavier than you would think. Its great overall.",One person found this helpful
Amazon Customer,5.0 out of 5 stars,Updated xbox one x pretty much,the United States ,November 28 2020,Verified Purchase,  Amazing if you miss out on next gen try to pick up a one X it was way ahead of its time enhanced games HDR 4K it was 3 years ahead of its time and way underrated.,One person found this helpful
Nate,5.0 out of 5 stars,"Familiar, yet next-gen.",the United States ,November 11 2020,Verified Purchase,"  From the get-go, this console is easy to setup, think setting up a new iPhone. The quick resume feature is incredibly fast and ""Next Gen"" feeling. The Ray-Tracing is gorgeous and makes old games look new. The speed of the UI is so fast that I get left behind. Buy this console, it's mind blowing.",2 people found this helpful
MikeyintheD,5.0 out of 5 stars,Exceptional,the United States ,November 10 2020,Verified Purchase,"  Roth every penny.  Lightning quick startup, great graphics that you call tell a difference the first time you play and future proof for several years.",One person found this helpful
Sophie ,5.0 out of 5 stars,Good,the United States ,November 26 2020,Verified Purchase,"  I like it so far it works really well with my 4K tv a bought, once I compared the graphics to my Xbox one to this...I definitely see a big difference. The only down side is it’s really lacking in new and exciting games. Obviously we all know ps5 really our does Xbox with games, but if you’re a loyal Xbox gamer this is definitely a step up from the last console.",0 people found this helpful
Keith Brockwell,5.0 out of 5 stars,Best gaming console!,the United States ,November 14 2020,Verified Purchase,  Everything I expected. I love the quick resume In this  Share button Easy to take screenshots and recordgame play. Best system I have played.,One person found this helpful
justin skultka,5.0 out of 5 stars,Got lucky scrolling amazon the other day,the United States ,December 18 2020,Verified Purchase,  So somehow the other day I was on Amazon and I was able to buy an Xbox that was here in under a week!!! It is for my son for Xmas I definitely should have bought more than the one .I was so excited to actually even buy one though! One thing that sucks is amazon uses ups sometimes for shipping I’ve had two things in the last month take longer than expected. Overall definitely excited to give my som an Xbox for Christmas!!!!,0 people found this helpful
Adrian P.,5.0 out of 5 stars,Love it. Better than ps5,the United States ,November 12 2020,Verified Purchase,  Amazing. Literally the perfect way to describe this console. I absolutely love the amazing frame rate it outputs and at an extraordinary resolution. The load times were cut more than half. Worth every buck. Jk. PLAYSTATION IS WAY BETTER!,One person found this helpful
Kevin S.,5.0 out of 5 stars,plenty next gen enough for me,the United States ,November 15 2020,Verified Purchase,  While people are right to point out that there arent a ton of next gen games yet already this thing feels so much faster than the ps4 i had and that was a great console.  Also yes this thing is a utilitarian brick but its smaller than you think it is (compared to ps5 especially) and blends in nicely with your existing entertainment setup.,0 people found this helpful
Abraham Martinez,5.0 out of 5 stars,"Works Faster that Xbox One, Great Quality - So far very happy",the United States ,December 30 2020,Verified Purchase,"  Great Product, Great Software, good performance. the only caveat for me is the lack of the HDMI pass trough, everything else is perfect.",One person found this helpful
Scott,5.0 out of 5 stars,It’s here !,the United States ,November 10 2020,Verified Purchase,  I was able to preorder and it arrived on day one ....it’s a very heavy but quiet machine ....everything runs great and does what it is supposed to do ....,2 people found this helpful
Steve,5.0 out of 5 stars,It's Perfect,the United States ,November 13 2020,Verified Purchase,"  This is a marvel of technological engineering. Graphics are amazing, the fan is virtually silent, Microsoft game pass is far and away the best value in gaming, controller feels like an extension of my hand. I have no regrets about this purchase 10/10 I'm having the most fun gaming I've ever had on this thing and I've been a player since NES.Do yourself a favor and buy this as soon as possible",One person found this helpful
Joksan Perez,5.0 out of 5 stars,Buy it as soon as you can!,the United States ,November 12 2020,Verified Purchase,  This console is amazing. The controller feels similar but much better because of the small changes they made to it. Loading times and graphics are just as good as the Xbox advertisements said.,One person found this helpful
CAL,5.0 out of 5 stars,Awesome,the United States ,November 10 2020,Verified Purchase,  It’s been a while since I’ve upgraded consoles and it really shows in the speed and graphics. Glad I was able to get it on release day!,One person found this helpful
Michelle Wright,5.0 out of 5 stars,Great system,the United States ,November 12 2020,Verified Purchase,  This system is Amazing! It’s super quiet and fast! Lots of storage! Can’t wait to get all my games on this system,One person found this helpful
Klint neilson,5.0 out of 5 stars,We have arrived at next gen peasants.,the United States ,November 11 2020,Verified Purchase,"  Its a monolithic symbol of man's achievements to interactive media. A juggernaut of gaming sexuality and spite. Touch it, taste it, play it.",One person found this helpful
John P,5.0 out of 5 stars,Yep it’s legit,the United States ,January 3 2021,Verified Purchase,  AmazingMind blowingIt makes senseNo long waiting timesInsane graphicsQuiet and powerful,One person found this helpful
Donta,5.0 out of 5 stars,Loving it! A few minor issues though.,the United States ,November 22 2020,Verified Purchase,"  First off I’d like to say the console has been awesome since I’ve received it. I ordered to receive day one but did end up receiving 3 days afterwards which was fine with me... kinda. Installing the system to my setup was easy. Very smooth and great graphics. Definetly excited for the long haul.Few bad things I’ve noticed with Bluetooth issues with my headset and controller. They will only reconnect with I hard reset the console, a slight burning plastic smell but that’s been slowly going away, only bad things I noticed really lol",One person found this helpful
Karen,5.0 out of 5 stars,Worth the wait!,the United States ,December 5 2020,Verified Purchase,  Runs like a dream! Everything about the console so far has been great. Solid 4K 60FPS (limited by my TV) is very nice compared to the One S. Games load extremely fast due to the SSD.,One person found this helpful
Augusto Cabrera,5.0 out of 5 stars,My Series X! Just as expected!,the United States ,November 13 2020,Verified Purchase,"  Just as advertised, high speed, great video quality, beware you’ll need a 4K TV to truly enjoy this feature, and if the TV or monitor is 120hz even better.  Easier to setup with the Xbox App, and the overall experience was good.  The controller feels good.",0 people found this helpful
Orochi,5.0 out of 5 stars,Ek Bok,the United States ,November 11 2020,Verified Purchase,"  Setup was super simple. I just plugged in my old HDD, and all my X1X console settings were downloaded from the cloud.I’ve had no issues so far. Every game I put in l runs beautifully, and load times are minimal. Good stuff, and it just works.",0 people found this helpful
Anm8ed,5.0 out of 5 stars,Loading times really fast which is really good.,the United States ,December 1 2020,Verified Purchase,  It’s an XBox. It does what it’s supposed to and does it well. Load times are significantly better for everything I play. Much more enjoyable but no drink/potty breaks on loading screens. Looking forward to playing a game designed  to use it better.,0 people found this helpful
